,property_type,operation_type,created_on,lat,lon,l2,bathrooms,price,surface,rooms_bedrooms,month,year
86840,Apartamento,Venta,2021-08-06,7.119349,-73.1227416,Santander,2.0,260000000.0,,2.0,8,2021
86845,Apartamento,Venta,2021-08-06,7.1258761,-73.1255138,Santander,2.0,275000000.0,,3.0,8,2021
86847,Apartamento,Venta,2021-08-06,7.127,-73.116,Santander,2.0,230000000.0,,3.0,8,2021
86850,Apartamento,Venta,2021-08-06,7.127,-73.12,Santander,2.0,270000000.0,,2.0,8,2021
86854,Apartamento,Venta,2021-08-06,6.16508,-75.6461094,Antioquia,2.0,220000000.0,,3.0,8,2021
86857,Apartamento,Venta,2021-08-06,6.1568861362,-75.6428325176,Antioquia,2.0,250000000.0,,3.0,8,2021
86859,Apartamento,Venta,2021-08-06,6.9894165,-73.0542653,Santander,2.0,120000000.0,,2.0,8,2021
86860,Apartamento,Venta,2021-08-06,6.9894165,-73.0542653,Santander,2.0,220000000.0,,3.0,8,2021
86861,Apartamento,Venta,2021-08-06,11.126,-74.229,Magdalena,2.0,800000000.0,,3.0,8,2021
86862,Apartamento,Venta,2021-08-06,11.151,-74.226,Magdalena,2.0,900000000.0,,2.0,8,2021
86864,Apartamento,Venta,2021-08-06,11.0021644,-74.8295118,Atlántico,2.0,270000000.0,,3.0,8,2021
86870,Apartamento,Venta,2021-08-06,11.009,-74.816,Atlántico,2.0,630000000.0,,3.0,8,2021
86874,Apartamento,Venta,2021-08-06,10.9817923,-74.8338985,Atlántico,2.0,120000000.0,,2.0,8,2021
86877,Apartamento,Venta,2021-08-06,11.015,-74.821,Atlántico,2.0,375000000.0,,3.0,8,2021
86879,Apartamento,Venta,2021-08-06,11.0021644,-74.8295118,Atlántico,2.0,220000000.0,,3.0,8,2021
86880,Apartamento,Venta,2021-08-06,11.007,-74.811,Atlántico,2.0,795000000.0,,2.0,8,2021
86881,Apartamento,Venta,2021-08-06,11.005,-74.825,Atlántico,2.0,230000000.0,,2.0,8,2021
86886,Apartamento,Venta,2021-08-06,11.017,-74.825,Atlántico,2.0,490000000.0,,3.0,8,2021
86889,Apartamento,Venta,2021-08-06,11.028,-74.801,Atlántico,2.0,245000000.0,,1.0,8,2021
86892,Apartamento,Venta,2021-08-06,11.0031109,-74.8346296,Atlántico,2.0,220000000.0,,3.0,8,2021
86894,Apartamento,Venta,2021-08-06,11.007,-74.829,Atlántico,2.0,185000000.0,,1.0,8,2021
86898,Apartamento,Venta,2021-08-06,11.003,-74.815,Atlántico,2.0,320000000.0,,1.0,8,2021
86901,Apartamento,Venta,2021-08-06,11.015,-74.822,Atlántico,2.0,350000000.0,,3.0,8,2021
86903,Apartamento,Venta,2021-08-06,11.0124245973,-74.8344003692,Atlántico,2.0,370000000.0,,3.0,8,2021
86904,Apartamento,Venta,2021-08-06,11.006,-74.824,Atlántico,2.0,470000000.0,,2.0,8,2021
86906,Apartamento,Venta,2021-08-06,11.0119024955,-74.8270515384,Atlántico,2.0,330000000.0,,2.0,8,2021
86907,Apartamento,Venta,2021-08-06,10.997,-74.811,Atlántico,2.0,230000000.0,,2.0,8,2021
86909,Apartamento,Venta,2021-08-06,7.0612884772,-73.1062808633,Santander,2.0,215000000.0,,2.0,8,2021
86911,Apartamento,Venta,2021-08-06,7.0671503,-73.1086898,Santander,2.0,395000000.0,,3.0,8,2021
86912,Apartamento,Venta,2021-08-06,7.0612622,-73.1081189,Santander,2.0,160000000.0,,3.0,8,2021
86914,Apartamento,Venta,2021-08-06,7.0767923,-73.0886038,Santander,2.0,495000000.0,,3.0,8,2021
86915,Apartamento,Venta,2021-08-06,11.001004,-74.950761,Atlántico,2.0,200000000.0,,2.0,8,2021
86924,Casa,Venta,2021-08-06,4.622,-74.201,Cundinamarca,2.0,200000000.0,,3.0,8,2021
86925,Casa,Venta,2021-08-06,4.634,-74.195,Cundinamarca,2.0,220000000.0,,8.0,8,2021
86926,Casa,Venta,2021-08-06,4.641,-74.187,Cundinamarca,2.0,130000000.0,,2.0,8,2021
86927,Casa,Venta,2021-08-06,4.624,-74.197,Cundinamarca,2.0,220000000.0,,3.0,8,2021
86928,Casa,Venta,2021-08-06,4.623,-74.204,Cundinamarca,2.0,120000000.0,,2.0,8,2021
86929,Casa,Venta,2021-08-06,4.606,-74.191,Cundinamarca,2.0,215000000.0,,4.0,8,2021
86933,Apartamento,Venta,2021-08-06,4.725,-74.066,Cundinamarca,2.0,280000000.0,,2.0,8,2021
86934,Apartamento,Venta,2021-08-06,4.697,-74.069,Cundinamarca,2.0,680000000.0,,2.0,8,2021
86935,Apartamento,Venta,2021-08-06,4.7207926,-74.074768,Cundinamarca,2.0,175000000.0,,3.0,8,2021
86936,Apartamento,Venta,2021-08-06,4.706,-74.058,Cundinamarca,2.0,369000000.0,,3.0,8,2021
86938,Apartamento,Venta,2021-08-06,4.7007356,-74.0615612,Cundinamarca,2.0,300000000.0,,2.0,8,2021
86940,Apartamento,Venta,2021-08-06,5.0575975,-75.4740156,Cundinamarca,2.0,210000000.0,,3.0,8,2021
86941,Apartamento,Venta,2021-08-06,4.768,-74.05,Cundinamarca,2.0,228000000.0,,3.0,8,2021
86942,Apartamento,Venta,2021-08-06,4.695,-74.057,Cundinamarca,2.0,350000000.0,,1.0,8,2021
86943,Apartamento,Venta,2021-08-06,4.727,-74.065,Cundinamarca,2.0,380000000.0,,3.0,8,2021
86945,Apartamento,Venta,2021-08-06,4.7408892274,-74.0647172928,Cundinamarca,2.0,470000000.0,,3.0,8,2021
86946,Apartamento,Venta,2021-08-06,4.7207926,-74.074768,Cundinamarca,2.0,430000000.0,,3.0,8,2021
86947,Apartamento,Venta,2021-08-06,4.697,-74.069,Cundinamarca,2.0,680000000.0,,2.0,8,2021
86948,Apartamento,Venta,2021-08-06,4.768,-74.05,Cundinamarca,2.0,228000000.0,,3.0,8,2021
86949,Apartamento,Venta,2021-08-06,4.693,-74.062,Cundinamarca,2.0,550000000.0,,2.0,8,2021
86950,Apartamento,Venta,2021-08-06,4.6922412,-74.0620433,Cundinamarca,2.0,220000000.0,,2.0,8,2021
86952,Apartamento,Venta,2021-08-06,4.738,-74.058,Cundinamarca,2.0,410000000.0,,3.0,8,2021
86953,Apartamento,Venta,2021-08-06,4.697,-74.069,Cundinamarca,2.0,680000000.0,,2.0,8,2021
86954,Apartamento,Venta,2021-08-06,4.7277159674,-74.0681645906,Cundinamarca,2.0,265000000.0,,3.0,8,2021
86955,Apartamento,Venta,2021-08-06,4.7413779,-74.059964,Cundinamarca,2.0,270000000.0,,3.0,8,2021
86956,Casa,Venta,2021-08-06,4.616,-74.152,Cundinamarca,2.0,270000000.0,,3.0,8,2021
86958,Casa,Venta,2021-08-06,4.612,-74.175,Cundinamarca,2.0,197000000.0,,3.0,8,2021
86959,Casa,Venta,2021-08-06,4.615,-74.155,Cundinamarca,2.0,450000000.0,,4.0,8,2021
86960,Casa,Venta,2021-08-06,4.612,-74.175,Cundinamarca,2.0,175000000.0,,3.0,8,2021
86961,Casa,Venta,2021-08-06,4.623,-74.153,Cundinamarca,2.0,410000000.0,,3.0,8,2021
86962,Apartamento,Venta,2021-08-06,4.6194392,-74.134873,Cundinamarca,2.0,240000000.0,,3.0,8,2021
86963,Apartamento,Venta,2021-08-06,4.644,-74.138,Cundinamarca,2.0,335000000.0,,3.0,8,2021
86964,Apartamento,Venta,2021-08-06,4.6489192,-74.1500783,Cundinamarca,2.0,350000000.0,,3.0,8,2021
86965,Apartamento,Venta,2021-08-06,4.636,-74.146,Cundinamarca,2.0,220000000.0,,3.0,8,2021
86968,Apartamento,Venta,2021-08-06,4.654,-74.154,Cundinamarca,2.0,240000000.0,,3.0,8,2021
86970,Apartamento,Venta,2021-08-06,4.636,-74.145,Cundinamarca,2.0,240000000.0,,3.0,8,2021
86973,Casa,Venta,2021-08-06,4.7101379814,-74.1153144836,Cundinamarca,2.0,590000000.0,,4.0,8,2021
86975,Casa,Venta,2021-08-06,4.6965030191,-74.1153447743,Cundinamarca,2.0,350000000.0,,3.0,8,2021
86976,Apartamento,Venta,2021-08-06,4.7072598,-74.1094635,Cundinamarca,2.0,222000000.0,,3.0,8,2021
86981,Apartamento,Venta,2021-08-06,4.6164304,-74.070965,Cundinamarca,2.0,610000000.0,,2.0,8,2021
86984,Apartamento,Venta,2021-08-06,4.8164372,-75.6904196,Cundinamarca,2.0,280000000.0,,3.0,8,2021
86985,Casa,Venta,2021-08-06,4.732,-74.044,Cundinamarca,2.0,800000000.0,,3.0,8,2021
86986,Casa,Venta,2021-08-06,3.4688777,-76.4895637,Cundinamarca,2.0,190000000.0,,4.0,8,2021
86992,Apartamento,Venta,2021-08-06,4.709,-74.049,Cundinamarca,2.0,450000000.0,,2.0,8,2021
86993,Apartamento,Venta,2021-08-06,4.713153289,-74.0482163429,Cundinamarca,2.0,705000000.0,,3.0,8,2021
86994,Apartamento,Venta,2021-08-06,4.7677246,-74.0274647,Cundinamarca,2.0,720000000.0,,3.0,8,2021
86995,Apartamento,Venta,2021-08-06,4.715,-74.047,Cundinamarca,2.0,610000000.0,,3.0,8,2021
86998,Apartamento,Venta,2021-08-06,4.703,-74.032,Cundinamarca,2.0,415000000.0,,1.0,8,2021
87000,Apartamento,Venta,2021-08-06,4.729,-74.035,Cundinamarca,2.0,220000000.0,,2.0,8,2021
87004,Apartamento,Venta,2021-08-06,4.691,-74.044,Cundinamarca,2.0,500000000.0,,1.0,8,2021
87005,Apartamento,Venta,2021-08-06,4.729,-74.048,Cundinamarca,2.0,310000000.0,,2.0,8,2021
87006,Apartamento,Venta,2021-08-06,4.695,-74.053,Cundinamarca,2.0,1400000000.0,,2.0,8,2021
87008,Apartamento,Venta,2021-08-06,4.746,-74.03,Cundinamarca,2.0,320000000.0,,2.0,8,2021
87009,Apartamento,Venta,2021-08-06,4.715,-74.048,Cundinamarca,2.0,600000000.0,,3.0,8,2021
87010,Apartamento,Venta,2021-08-06,4.729,-74.035,Cundinamarca,2.0,220000000.0,,2.0,8,2021
87011,Apartamento,Venta,2021-08-06,4.709,-74.031,Cundinamarca,2.0,285000000.0,,3.0,8,2021
87013,Apartamento,Venta,2021-08-06,4.728,-74.038,Cundinamarca,2.0,300000000.0,,3.0,8,2021
87014,Apartamento,Venta,2021-08-06,4.687,-74.037,Cundinamarca,2.0,519000000.0,,3.0,8,2021
87020,Apartamento,Venta,2021-08-06,4.6969553,-74.0337438,Cundinamarca,2.0,650000000.0,,2.0,8,2021
87021,Apartamento,Venta,2021-08-06,4.7190341705,-74.035513401,Cundinamarca,2.0,430000000.0,,3.0,8,2021
87023,Apartamento,Venta,2021-08-06,4.7,-74.047,Cundinamarca,2.0,550000000.0,,2.0,8,2021
87024,Apartamento,Venta,2021-08-06,4.708,-74.031,Cundinamarca,2.0,380000000.0,,2.0,8,2021
87025,Apartamento,Venta,2021-08-06,4.6436835,-74.12565,Cundinamarca,2.0,440000000.0,,3.0,8,2021
87026,Apartamento,Venta,2021-08-06,4.697,-74.041,Cundinamarca,2.0,430000000.0,,1.0,8,2021
87027,Apartamento,Venta,2021-08-06,4.738,-74.035,Cundinamarca,2.0,335000000.0,,3.0,8,2021
87028,Apartamento,Venta,2021-08-06,4.684703,-74.047073,Cundinamarca,2.0,690000000.0,,3.0,8,2021
87029,Apartamento,Venta,2021-08-06,4.705,-74.026,Cundinamarca,2.0,494540700.0,,3.0,8,2021
87030,Apartamento,Venta,2021-08-06,4.746,-74.031,Cundinamarca,2.0,430000000.0,,3.0,8,2021
87031,Apartamento,Venta,2021-08-06,4.715,-74.047,Cundinamarca,2.0,610000000.0,,3.0,8,2021
87032,Apartamento,Venta,2021-08-06,4.724,-74.037,Cundinamarca,2.0,275000000.0,,2.0,8,2021
87035,Apartamento,Venta,2021-08-06,4.7210301,-74.0506282,Cundinamarca,2.0,314000000.0,,1.0,8,2021
87040,Apartamento,Venta,2021-08-06,4.725,-74.045,Cundinamarca,2.0,500000000.0,,1.0,8,2021
87042,Apartamento,Venta,2021-08-06,4.7193648571,-74.0348339304,Cundinamarca,2.0,420000000.0,,2.0,8,2021
87043,Apartamento,Venta,2021-08-06,4.696,-74.036,Cundinamarca,2.0,470000000.0,,3.0,8,2021
87044,Apartamento,Venta,2021-08-06,4.693,-74.052,Cundinamarca,2.0,430000000.0,,2.0,8,2021
87045,Apartamento,Venta,2021-08-06,4.703,-74.035,Cundinamarca,2.0,780000000.0,,2.0,8,2021
87047,Apartamento,Venta,2021-08-06,4.695,-74.051,Cundinamarca,2.0,435000000.0,,2.0,8,2021
87050,Apartamento,Venta,2021-08-06,4.727,-74.042,Cundinamarca,2.0,540000000.0,,3.0,8,2021
87051,Apartamento,Venta,2021-08-06,4.705,-74.026,Cundinamarca,2.0,398963400.0,,2.0,8,2021
87052,Apartamento,Venta,2021-08-06,4.715,-74.047,Cundinamarca,2.0,610000000.0,,3.0,8,2021
87053,Apartamento,Venta,2021-08-06,4.694,-74.055,Cundinamarca,2.0,429000000.0,,1.0,8,2021
87054,Apartamento,Venta,2021-08-06,4.696,-74.051,Cundinamarca,2.0,430000000.0,,2.0,8,2021
87056,Apartamento,Venta,2021-08-06,4.692,-74.049,Cundinamarca,2.0,500000000.0,,2.0,8,2021
87057,Apartamento,Venta,2021-08-06,4.698931,-74.0422229,Cundinamarca,2.0,500000000.0,,3.0,8,2021
87058,Apartamento,Venta,2021-08-06,4.692,-74.035,Cundinamarca,2.0,730000000.0,,3.0,8,2021
87059,Apartamento,Venta,2021-08-06,4.709,-74.031,Cundinamarca,2.0,280000000.0,,3.0,8,2021
87060,Apartamento,Venta,2021-08-06,4.7193303,-74.0459884,Cundinamarca,2.0,550000000.0,,3.0,8,2021
87061,Apartamento,Venta,2021-08-06,4.709,-74.049,Cundinamarca,2.0,615000000.0,,2.0,8,2021
87062,Apartamento,Venta,2021-08-06,4.727,-74.048,Cundinamarca,2.0,335000000.0,,1.0,8,2021
87063,Apartamento,Venta,2021-08-06,4.711,-74.048,Cundinamarca,2.0,375000000.0,,2.0,8,2021
87064,Apartamento,Venta,2021-08-06,4.716,-74.033,Cundinamarca,2.0,495000000.0,,3.0,8,2021
87065,Apartamento,Venta,2021-08-06,4.746,-74.025,Cundinamarca,2.0,408000000.0,,3.0,8,2021
87066,Apartamento,Venta,2021-08-06,4.703,-74.028,Cundinamarca,2.0,560000000.0,,3.0,8,2021
87067,Apartamento,Venta,2021-08-06,4.707,-74.047,Cundinamarca,2.0,350000000.0,,1.0,8,2021
87068,Apartamento,Venta,2021-08-06,4.708,-74.04,Cundinamarca,2.0,590000000.0,,2.0,8,2021
87070,Apartamento,Venta,2021-08-06,4.738,-74.035,Cundinamarca,2.0,335000000.0,,3.0,8,2021
87072,Apartamento,Venta,2021-08-06,4.7683868,-74.0319913,Cundinamarca,2.0,258000000.0,,3.0,8,2021
87073,Apartamento,Venta,2021-08-06,4.698,-74.044,Cundinamarca,2.0,800000000.0,,3.0,8,2021
87076,Apartamento,Venta,2021-08-06,4.6969431837,-74.0363287926,Cundinamarca,2.0,470000000.0,,3.0,8,2021
87077,Apartamento,Venta,2021-08-06,4.693,-74.05,Cundinamarca,2.0,625000000.0,,2.0,8,2021
87078,Apartamento,Venta,2021-08-06,4.699,-74.052,Cundinamarca,2.0,395000000.0,,2.0,8,2021
87079,Apartamento,Venta,2021-08-06,4.695,-74.049,Cundinamarca,2.0,470000000.0,,2.0,8,2021
87084,Apartamento,Venta,2021-08-06,4.712,-74.047,Cundinamarca,2.0,390000000.0,,2.0,8,2021
87085,Apartamento,Venta,2021-08-06,4.701,-74.051,Cundinamarca,2.0,580000000.0,,2.0,8,2021
87086,Apartamento,Venta,2021-08-06,4.7014031,-74.0538338,Cundinamarca,2.0,414000000.0,,1.0,8,2021
87087,Apartamento,Venta,2021-08-06,4.696,-74.036,Cundinamarca,2.0,470000000.0,,3.0,8,2021
87088,Apartamento,Venta,2021-08-06,4.709,-74.031,Cundinamarca,2.0,280000000.0,,3.0,8,2021
87089,Apartamento,Venta,2021-08-06,4.729,-74.029,Cundinamarca,2.0,400000000.0,,3.0,8,2021
87090,Apartamento,Venta,2021-08-06,4.7055974,-74.0256828,Cundinamarca,2.0,300000000.0,,3.0,8,2021
87092,Apartamento,Venta,2021-08-06,4.719,-74.035,Cundinamarca,2.0,410000000.0,,3.0,8,2021
87093,Apartamento,Venta,2021-08-06,4.6967507132,-74.0351271629,Cundinamarca,2.0,380000000.0,,2.0,8,2021
87094,Apartamento,Venta,2021-08-06,4.694,-74.048,Cundinamarca,2.0,435000000.0,,2.0,8,2021
87095,Apartamento,Venta,2021-08-06,4.686,-74.036,Cundinamarca,2.0,565000000.0,,2.0,8,2021
87096,Apartamento,Venta,2021-08-06,4.727,-74.042,Cundinamarca,2.0,540000000.0,,3.0,8,2021
87098,Apartamento,Venta,2021-08-06,4.716,-74.033,Cundinamarca,2.0,495000000.0,,3.0,8,2021
87099,Apartamento,Venta,2021-08-06,4.715,-74.047,Cundinamarca,2.0,610000000.0,,3.0,8,2021
87101,Apartamento,Venta,2021-08-06,4.705,-74.026,Cundinamarca,2.0,280000000.0,,1.0,8,2021
87116,Apartamento,Venta,2021-08-06,4.5940077,-74.0741702,Cundinamarca,2.0,900000000.0,,3.0,8,2021
87120,Apartamento,Venta,2021-08-06,4.681,-74.045,Cundinamarca,2.0,542000000.0,,2.0,8,2021
87121,Apartamento,Venta,2021-08-06,4.69,-74.045,Cundinamarca,2.0,950000000.0,,3.0,8,2021
87124,Apartamento,Venta,2021-08-06,4.682,-74.056,Cundinamarca,2.0,430000000.0,,1.0,8,2021
87125,Apartamento,Venta,2021-08-06,4.68,-74.048,Cundinamarca,2.0,685000000.0,,2.0,8,2021
87126,Apartamento,Venta,2021-08-06,4.6452895,-74.0541841,Cundinamarca,2.0,480000000.0,,2.0,8,2021
87128,Apartamento,Venta,2021-08-06,4.679,-74.053,Cundinamarca,2.0,1100000000.0,,3.0,8,2021
87130,Apartamento,Venta,2021-08-06,4.6727609843,-74.0586179495,Cundinamarca,2.0,570000000.0,,2.0,8,2021
87131,Apartamento,Venta,2021-08-06,4.66,-74.06,Cundinamarca,2.0,330000000.0,,3.0,8,2021
87134,Apartamento,Venta,2021-08-06,4.682,-74.057,Cundinamarca,2.0,580000000.0,,2.0,8,2021
87135,Apartamento,Venta,2021-08-06,4.679461,-74.055945,Cundinamarca,2.0,410000000.0,,1.0,8,2021
87137,Apartamento,Venta,2021-08-06,4.678,-74.058,Cundinamarca,2.0,830000000.0,,2.0,8,2021
87138,Apartamento,Venta,2021-08-06,4.684,-74.052,Cundinamarca,2.0,430000000.0,,1.0,8,2021
87139,Apartamento,Venta,2021-08-06,4.681,-74.05,Cundinamarca,2.0,560000000.0,,2.0,8,2021
87141,Apartamento,Venta,2021-08-06,4.683,-74.056,Cundinamarca,2.0,500000000.0,,1.0,8,2021
87145,Apartamento,Venta,2021-08-06,4.658,-74.05,Cundinamarca,2.0,1075000000.0,,3.0,8,2021
87146,Apartamento,Venta,2021-08-06,4.643,-74.059,Cundinamarca,2.0,445000000.0,,2.0,8,2021
87149,Apartamento,Venta,2021-08-06,4.665,-74.053,Cundinamarca,2.0,780000000.0,,3.0,8,2021
87150,Apartamento,Venta,2021-08-06,4.673,-74.058,Cundinamarca,2.0,1100000000.0,,2.0,8,2021
87155,Apartamento,Venta,2021-08-06,4.685,-74.045,Cundinamarca,2.0,550000000.0,,2.0,8,2021
87156,Apartamento,Venta,2021-08-06,4.684,-74.052,Cundinamarca,2.0,510000000.0,,1.0,8,2021
87160,Apartamento,Venta,2021-08-06,4.6851802,-74.0554402,Cundinamarca,2.0,600000000.0,,2.0,8,2021
87162,Apartamento,Venta,2021-08-06,4.663,-74.053,Cundinamarca,2.0,880000000.0,,2.0,8,2021
87164,Apartamento,Venta,2021-08-06,4.686,-74.044,Cundinamarca,2.0,520000000.0,,3.0,8,2021
87167,Apartamento,Venta,2021-08-06,4.679,-74.043,Cundinamarca,2.0,650000000.0,,1.0,8,2021
87168,Apartamento,Venta,2021-08-06,4.673,-74.055,Cundinamarca,2.0,390000000.0,,1.0,8,2021
87171,Apartamento,Venta,2021-08-06,4.6740747,-74.0539715,Cundinamarca,2.0,680000000.0,,2.0,8,2021
87175,Apartamento,Venta,2021-08-06,4.6804546821,-74.0528082848,Cundinamarca,2.0,880000000.0,,3.0,8,2021
87178,Casa,Venta,2021-08-06,4.6619042,-74.114767,Cundinamarca,2.0,330000000.0,,3.0,8,2021
87179,Apartamento,Venta,2021-08-06,4.648,-74.106,Cundinamarca,2.0,690000000.0,,3.0,8,2021
87181,Apartamento,Venta,2021-08-06,4.6637321,-74.1304886,Cundinamarca,2.0,321000000.0,,3.0,8,2021
87182,Apartamento,Venta,2021-08-06,4.673,-74.118,Cundinamarca,2.0,650000000.0,,3.0,8,2021
87184,Apartamento,Venta,2021-08-06,4.6538621,-74.1137188,Cundinamarca,2.0,355000000.0,,3.0,8,2021
87186,Casa,Venta,2021-08-06,4.6319314,-74.0861144,Cundinamarca,2.0,1000000000.0,,4.0,8,2021
87190,Apartamento,Venta,2021-08-06,4.644,-74.077,Cundinamarca,2.0,450000000.0,,3.0,8,2021
87192,Apartamento,Venta,2021-08-06,4.623,-74.074,Cundinamarca,2.0,570000000.0,,2.0,8,2021
87193,Apartamento,Venta,2021-08-06,4.651,-74.074,Cundinamarca,2.0,620000000.0,,3.0,8,2021
87194,Apartamento,Venta,2021-08-06,4.601,-74.076,Cundinamarca,2.0,320000000.0,,2.0,8,2021
87198,Apartamento,Venta,2021-08-06,4.613,-74.085,Cundinamarca,2.0,190000000.0,,3.0,8,2021
87199,Casa,Venta,2021-08-06,4.605,-74.129,Cundinamarca,2.0,310000000.0,,4.0,8,2021
87201,Apartamento,Venta,2021-08-06,4.613,-74.094,Cundinamarca,2.0,480000000.0,,3.0,8,2021
87202,Casa,Venta,2021-08-06,4.687,-74.067,Cundinamarca,2.0,720000000.0,,4.0,8,2021
87205,Apartamento,Venta,2021-08-06,4.686,-74.06,Cundinamarca,2.0,515000000.0,,2.0,8,2021
87206,Apartamento,Venta,2021-08-06,4.686,-74.06,Cundinamarca,2.0,515000000.0,,2.0,8,2021
87208,Apartamento,Venta,2021-08-06,4.656,-74.077,Cundinamarca,2.0,610000000.0,,3.0,8,2021
87210,Casa,Venta,2021-08-06,4.594,-74.177,Cundinamarca,2.0,170000000.0,,2.0,8,2021
87214,Casa,Venta,2021-08-06,4.5402815227,-74.5393019915,Cundinamarca,3.0,280000000.0,,4.0,8,2021
87215,Casa,Venta,2021-08-06,11.2338174928,-74.1972130537,Magdalena,3.0,340000000.0,,4.0,8,2021
87216,Casa,Venta,2021-08-06,4.5106494607,-75.6884511533,Quindío,3.0,300000000.0,,3.0,8,2021
87217,Casa,Venta,2021-08-06,6.8386583064,-73.0564212799,Santander,3.0,750000000.0,,3.0,8,2021
87218,Casa,Venta,2021-08-06,4.4446595,-75.2430012,Tolima,3.0,350000000.0,,3.0,8,2021
87219,Casa,Venta,2021-08-06,4.5641781,-75.6555187,Quindío,3.0,390000000.0,,4.0,8,2021
87220,Casa,Venta,2021-08-06,11.2111877719,-74.2240155848,Magdalena,3.0,345000000.0,,3.0,8,2021
87221,Casa,Venta,2021-08-06,4.0764082,-76.1971382,Valle del Cauca,3.0,380000000.0,,4.0,8,2021
87224,Casa,Venta,2021-08-06,3.495,-76.486,Valle del Cauca,3.0,270000000.0,,4.0,8,2021
87225,Casa,Venta,2021-08-06,3.423,-76.481,Valle del Cauca,3.0,255000000.0,,8.0,8,2021
87226,Casa,Venta,2021-08-06,3.4734698,-76.4950691,Valle del Cauca,3.0,290000000.0,,4.0,8,2021
87227,Casa,Venta,2021-08-06,4.872,-74.069,Cundinamarca,3.0,565920000.0,,3.0,8,2021
87229,Casa,Venta,2021-08-06,4.881,-74.037,Cundinamarca,3.0,1280000000.0,,3.0,8,2021
87231,Casa,Venta,2021-08-06,4.884,-74.038,Cundinamarca,3.0,525000000.0,,4.0,8,2021
87232,Casa,Venta,2021-08-06,4.866,-74.053,Cundinamarca,3.0,450000000.0,,3.0,8,2021
87234,Casa,Venta,2021-08-06,4.7390806571,-74.2685896357,Cundinamarca,3.0,420000000.0,,6.0,8,2021
87235,Casa,Venta,2021-08-06,4.912,-74.048,Cundinamarca,3.0,830000000.0,,3.0,8,2021
87237,Casa,Venta,2021-08-06,7.938,-72.49,Norte de Santander,3.0,350000000.0,,3.0,8,2021
87240,Casa,Venta,2021-08-06,7.938,-72.49,Norte de Santander,3.0,350000000.0,,3.0,8,2021
87241,Casa,Venta,2021-08-06,6.03,-75.43,Antioquia,3.0,550000000.0,,3.0,8,2021
87242,Casa,Venta,2021-08-06,4.7742447,-75.6980538,Risaralda,3.0,320000000.0,,4.0,8,2021
87243,Casa,Venta,2021-08-06,6.1740489837,-75.5695652962,Antioquia,3.0,730000000.0,,3.0,8,2021
87244,Casa,Venta,2021-08-06,6.1656862983,-75.5758309364,Antioquia,3.0,690000000.0,,3.0,8,2021
87246,Casa,Venta,2021-08-06,3.4218584,-76.5642979,Valle del Cauca,3.0,210000000.0,,3.0,8,2021
87247,Casa,Venta,2021-08-06,3.2637241,-76.5470539,Valle del Cauca,3.0,255000000.0,,3.0,8,2021
87248,Casa,Venta,2021-08-06,3.256445,-76.5522978,Valle del Cauca,3.0,190000000.0,,4.0,8,2021
87249,Casa,Venta,2021-08-06,3.274754,-76.5292434,Valle del Cauca,3.0,300000000.0,,3.0,8,2021
87250,Casa,Venta,2021-08-06,3.2811477,-76.5255661,Valle del Cauca,3.0,325000000.0,,3.0,8,2021
87251,Casa,Venta,2021-08-06,3.2769099653,-76.5228786693,Valle del Cauca,3.0,360000000.0,,3.0,8,2021
87253,Casa,Venta,2021-08-06,5.0524355153,-75.4877478629,Caldas,3.0,550000000.0,,4.0,8,2021
87254,Casa,Venta,2021-08-06,6.2108183,-75.5611485,Antioquia,3.0,1360000000.0,,3.0,8,2021
87257,Casa,Venta,2021-08-06,6.25688,-75.6039596,Antioquia,3.0,430000000.0,,4.0,8,2021
87258,Casa,Venta,2021-08-06,6.1871142,-75.560014,Antioquia,3.0,1000000000.0,,4.0,8,2021
87259,Casa,Venta,2021-08-06,6.2405,-75.6077147,Antioquia,3.0,920000000.0,,5.0,8,2021
87260,Casa,Venta,2021-08-06,6.2616484,-75.6030243,Antioquia,3.0,820000000.0,,6.0,8,2021
87262,Casa,Venta,2021-08-06,10.980809,-74.8009955,Córdoba,3.0,200000000.0,,3.0,8,2021
87263,Casa,Venta,2021-08-06,6.756,-73.104,Santander,3.0,750000000.0,,3.0,8,2021
87264,Casa,Venta,2021-08-06,5.0291678,-74.0028119,Cundinamarca,3.0,350000000.0,,6.0,8,2021
87265,Casa,Venta,2021-08-06,4.719,-74.076,Cundinamarca,3.0,1250000000.0,,3.0,8,2021
87267,Casa,Venta,2021-08-06,4.711,-74.077,Cundinamarca,3.0,920000000.0,,4.0,8,2021
87268,Casa,Venta,2021-08-06,4.698,-74.071,Cundinamarca,3.0,1550000000.0,,4.0,8,2021
87271,Casa,Venta,2021-08-06,4.698,-74.071,Cundinamarca,3.0,1550000000.0,,4.0,8,2021
87272,Casa,Venta,2021-08-06,4.72,-74.075,Cundinamarca,3.0,1850000000.0,,3.0,8,2021
87274,Casa,Venta,2021-08-06,4.705,-74.072,Cundinamarca,3.0,1400000000.0,,2.0,8,2021
87276,Casa,Venta,2021-08-06,4.741,-74.059,Cundinamarca,3.0,610000000.0,,3.0,8,2021
87278,Casa,Venta,2021-08-06,4.763,-74.069,Cundinamarca,3.0,1150000000.0,,3.0,8,2021
87281,Casa,Venta,2021-08-06,7.0913809,-73.1118164,Santander,3.0,900000000.0,,7.0,8,2021
